date_combined,co2_flux(µmol/s/m^2),qc_co2_flux,Rg(W/m^2),Tair(degC),Rg
37817.3125,-17.6439106647163,0.0,248.0,19.88584,
37817.333333333336,-16.7736437605774,0.0,255.0,20.97869,
37817.354166666664,-19.2078471390889,0.0,431.0,22.3905,
37817.375,-12.4400322025765,1.0,606.0,23.93122,
37817.395833333336,-20.3338866631229,0.0,683.0,25.08186,
37817.416666666664,-28.4983385156634,0.0,761.0,26.20947,
37817.4375,-20.8995478364526,0.0,800.0,26.89778,
37817.458333333336,-23.5965532186049,0.0,840.0,27.93017,
37817.479166666664,-19.9623133626893,0.0,866.0,28.69891,
37817.5,-20.8878610405427,0.0,892.0,29.62086,
37817.520833333336,-16.8585555002888,0.0,885.0,29.89044,
37817.541666666664,-14.1510748495887,0.0,878.0,30.34652,
37817.5625,-18.5430082892228,0.0,854.0,30.68597,
37817.583333333336,-18.8114865895094,0.0,829.0,31.01068,
37817.604166666664,-21.5951216040832,0.0,784.0,31.13202,
37817.625,-17.7498498661695,0.0,739.0,30.91471,
37817.645833333336,-16.2928575843292,0.0,631.0,29.71095,
37817.666666666664,-12.6802183949458,0.0,523.0,29.16644,
37817.6875,-11.6752563998665,0.0,474.0,29.22334,
37817.708333333336,-12.4921466768177,0.0,426.0,28.69178,
37817.729166666664,-10.1097721967714,0.0,351.0,28.21485,
37817.75,-9.55866688084379,0.0,277.0,27.99422,
37817.770833333336,-3.76920380685283,0.0,192.0,27.69426,
37817.791666666664,-0.32442255540821,1.0,107.0,27.26524,
37817.8125,0.0906262903799672,2.0,72.0,26.9931,
37817.833333333336,-2.96804138430809,1.0,36.0,25.00783,
37817.854166666664,12.0899801237784,1.0,24.0,23.78119,
37817.875,19.2805571676772,1.0,0.0,22.90447,
37817.895833333336,10.2873085199067,1.0,0.0,22.09126,
37817.916666666664,8.71097913995475,0.0,0.0,20.5244,
37817.9375,-5.9673497796982,1.0,0.0,20.94803,
37817.958333333336,-15.1885515614738,1.0,0.0,19.77727,
37817.979166666664,-24.8939637867106,0.0,0.0,20.06529,
37818.0,6.21359406707668,1.0,0.0,19.71439,
37818.020833333336,4.27525714238923,1.0,0.0,18.7058,
37818.041666666664,1.46173117715056,1.0,0.0,19.56466,
37818.0625,2.24760487201834,0.0,0.0,19.22259,
37818.083333333336,0.349807427194416,1.0,0.0,18.73989,
37818.104166666664,-3.45928745653035,1.0,0.0,18.4788,
37818.125,2.31357671563841,0.0,0.0,18.43596,
37818.145833333336,1.17602114377989,0.0,0.0,18.4242,
37818.166666666664,-2.67948437481895,1.0,0.0,18.2177,
37818.1875,-66.48784371648,1.0,19.0,17.25045,
37818.208333333336,-125.84677694471,2.0,25.0,16.37149,
37818.229166666664,4.80668604217445,1.0,53.0,16.89283,
37818.25,-19.2475571845624,1.0,81.0,17.47882,
37818.270833333336,-2.86158662805174,2.0,142.0,18.74525,
37818.291666666664,-6.74035487450744,1.0,202.0,19.93875,
37818.3125,-19.450714567769,1.0,138.0,19.93715,
37818.333333333336,-8.88535790890981,1.0,74.0,18.71008,
37818.354166666664,-3.01140354462948,1.0,90.0,18.58134,
37818.375,3.46099132307463,1.0,106.0,18.11995,
37818.395833333336,7.19737921827435,2.0,168.0,18.37945,
37818.416666666664,-20.4669951075342,1.0,230.0,19.45479,
37818.4375,-6.54374815479722,0.0,201.0,19.58158,
37818.458333333336,-8.03451971179622,0.0,173.0,20.10942,
37818.479166666664,-25.4124399784101,0.0,355.0,20.757,
37818.5,-30.4641010622348,0.0,538.0,21.87191,
37818.520833333336,-30.0306469654579,0.0,445.0,22.0034,
37818.541666666664,-21.8011505016755,0.0,353.0,22.55736,
37818.5625,-2.26698712541347,0.0,245.0,21.73794,
37818.583333333336,-7.47891780904955,1.0,137.0,20.67319,
37818.604166666664,-11.4534791317652,0.0,133.0,19.87912,
37818.625,-10.2794388126769,0.0,129.0,19.71219,
37818.645833333336,-15.4279360896378,0.0,135.0,19.91685,
37818.666666666664,-7.93557056402182,0.0,142.0,19.80213,
37818.6875,-16.0774304153051,0.0,180.0,20.19181,
37818.708333333336,-15.381925927275,0.0,217.0,20.14279,
37818.729166666664,-17.7752525532562,0.0,172.0,20.60079,
37818.75,-7.14711420630965,0.0,127.0,20.26834,
37818.770833333336,1.60268647952402,1.0,101.0,19.9791,
37818.791666666664,-2.30454560447997,0.0,74.0,19.93073,
37818.8125,-0.61164712057527,1.0,58.0,19.78943,
37818.833333333336,4.74143063609581,1.0,42.0,19.33105,
37818.854166666664,-3.86575144467117,1.0,28.0,18.69427,
37818.875,6.50216049091208,0.0,0.0,18.33313,
37818.895833333336,10.0610088021377,0.0,0.0,18.1453,
37818.916666666664,17.4918108666535,0.0,0.0,17.89631,
37818.9375,23.8622544888919,0.0,0.0,17.66549,
37818.958333333336,7.68526413303259,0.0,0.0,17.34746,
37818.979166666664,9.27289326036425,0.0,0.0,17.30075,
37819.0,9.05741466436238,0.0,0.0,17.40716,
37819.020833333336,4.76040012161968,0.0,0.0,17.6,
37819.041666666664,5.57834369340095,0.0,0.0,17.3,
37819.0625,3.60085246927593,0.0,0.0,17.2,
37819.083333333336,16.6553772549413,0.0,0.0,17.1,
37819.104166666664,8.28773430721788,0.0,0.0,16.9,
37819.125,9.11021650160577,0.0,0.0,16.8,
37819.145833333336,10.3074805803857,0.0,0.0,16.7,
37819.166666666664,7.73064399592791,0.0,0.0,16.5,
37819.1875,7.12145826654117,0.0,0.0,16.4,
37819.208333333336,21.3109265265653,0.0,6.0,16.1,
37819.229166666664,10.2103066830784,0.0,23.0,16.0,
37819.25,3.50913457173303,0.0,20.0,15.8,
37819.270833333336,3.90438466145359,0.0,47.0,15.7,
37819.291666666664,3.67702391959134,0.0,84.0,15.6,
37819.3125,-6.27006464517947,0.0,163.0,15.7,
37819.333333333336,-15.4027854924795,0.0,176.0,15.6,
37819.354166666664,-17.5088357060699,0.0,226.0,15.3,
37819.375,-18.2716443933633,0.0,185.0,14.6,
37819.395833333336,-11.2390614179605,0.0,162.0,14.8,
37819.416666666664,-11.5357649447895,0.0,160.0,15.1,
37819.4375,-11.8735198206815,0.0,149.0,15.5,
37819.458333333336,-10.543360809435,0.0,158.0,15.9,
37819.479166666664,-12.7122600986457,0.0,182.0,16.2,
37819.5,-13.9863599103628,0.0,122.0,16.3,
37819.520833333336,-10.1933670699522,0.0,142.0,16.7,
37819.541666666664,-9.17033850479312,0.0,177.0,17.1,
37819.5625,-15.7372064670021,0.0,195.0,17.5,
37819.583333333336,-15.79597887988,0.0,228.0,17.8,
37819.604166666664,-17.0226433492845,0.0,206.0,18.1,
37819.625,-18.3780825283053,0.0,194.0,18.3,
37819.645833333336,-24.2197381449231,0.0,261.0,19.0,
37819.666666666664,-18.2686780221884,0.0,117.0,18.9,
37819.6875,-15.9185825646468,0.0,209.0,19.1,
37819.708333333336,-11.1920544415015,0.0,87.0,18.5,
37819.729166666664,-4.67844226113475,0.0,124.0,18.9,
37819.75,-11.4810009440035,0.0,179.0,19.1,
37819.770833333336,-15.4473991681765,0.0,152.0,18.4,
37819.791666666664,-8.0114261702993,0.0,110.0,18.1,
37819.8125,-1.81728391511098,0.0,53.0,17.8,
37819.833333333336,3.76831679720368,0.0,14.0,17.3,
37819.854166666664,9.24620258607149,0.0,0.0,16.9,
37819.875,7.48798740579529,0.0,0.0,16.7,
37819.895833333336,9.76193292914192,0.0,0.0,16.9,
37819.916666666664,12.6628512720708,0.0,0.0,16.9,
37819.9375,12.528618483212,0.0,0.0,16.7,
37819.958333333336,9.08614813161349,0.0,0.0,16.5,
37819.979166666664,7.91716948274652,0.0,0.0,16.6,
37820.0,9.03021815055235,0.0,0.0,16.7,
37820.020833333336,6.18051647542867,0.0,0.0,16.5,
37820.041666666664,5.50958493073416,0.0,0.0,16.4,
37820.0625,6.86486866454406,0.0,0.0,16.3,
37820.083333333336,11.3456760717005,0.0,0.0,16.2,
37820.104166666664,43.2233989461496,0.0,0.0,16.0,
37820.125,15.5782963955602,0.0,0.0,15.8,
37820.145833333336,13.6008255769827,0.0,0.0,15.4,
37820.166666666664,24.9196298898717,0.0,0.0,15.2,
37820.1875,11.4316133509684,0.0,11.0,15.2,
37820.208333333336,17.4318474025731,0.0,31.0,15.1,
37820.229166666664,8.34227214363726,0.0,56.0,15.3,
37820.25,6.91043558774678,0.0,55.0,15.3,
37820.270833333336,20.2129194438023,0.0,68.0,15.4,
37820.291666666664,1.82571572585847,0.0,71.0,15.7,
37820.3125,3.36392609621013,0.0,70.0,15.7,
37820.333333333336,5.80592891336521,0.0,72.0,15.8,
37820.354166666664,3.00196321023011,0.0,71.0,15.7,
37820.375,-3.62304072096673,0.0,81.0,15.7,
37820.395833333336,-5.49853430651511,0.0,88.0,15.4,
37820.416666666664,-6.00660902726259,0.0,233.0,16.8,
37820.4375,-15.5905201462396,0.0,541.0,18.9,
37820.458333333336,-34.0140701745148,0.0,403.0,19.0,
37820.479166666664,-31.742449408897,0.0,377.0,19.1,
37820.5,-28.0185824679138,0.0,413.0,19.9,
37820.520833333336,-36.4084430553071,0.0,448.0,19.7,
37820.541666666664,-29.6667944971235,0.0,700.0,20.6,
37820.5625,-33.1874496806818,0.0,625.0,20.3,
37820.583333333336,N/A,N/A,626.0,20.4,
37820.604166666664,N/A,N/A,656.0,20.2,
37820.625,N/A,N/A,455.0,20.7,
37820.645833333336,-21.5480518025103,0.0,436.0,20.8,
37820.666666666664,-25.9504385821358,0.0,483.0,20.9,
37820.6875,-18.5971017772838,0.0,390.0,20.9,
37820.708333333336,-16.4016298024646,0.0,301.0,20.2,
37820.729166666664,-13.4084052497518,0.0,223.0,20.5,
37820.75,-11.2496920480149,0.0,269.0,20.4,
37820.770833333336,-8.12136246889821,0.0,161.0,20.2,
37820.791666666664,-5.99139000840276,0.0,84.0,19.4,
37820.8125,-2.97398701211319,1.0,50.0,18.8,
37820.833333333336,0.388906038211206,1.0,14.0,18.1,
37820.854166666664,3.46438612626056,0.0,0.0,17.6,
37820.875,0.354681761661832,1.0,0.0,16.7,
37820.895833333336,-1.18029107358074,2.0,0.0,15.6,
37820.916666666664,1.09192639696508,0.0,0.0,15.4,
37820.9375,0.463907096822684,1.0,0.0,15.2,
37820.958333333336,-2.74634856644307,1.0,0.0,14.2,
37820.979166666664,7.0917991735415,1.0,0.0,14.1,
37821.0,5.11186640714505,1.0,0.0,14.1,
37821.020833333336,0.213343994973251,2.0,0.0,14.1,
37821.041666666664,-1.14267066824506,1.0,0.0,13.8,
37821.0625,-1.24808120784399,1.0,0.0,13.2,
37821.083333333336,9.45469251489436,1.0,0.0,13.5,
37821.104166666664,8.7586072628825,1.0,0.0,14.0,
37821.125,9.84791320160558,1.0,0.0,13.7,
37821.145833333336,10.9986996366218,0.0,0.0,14.0,
37821.166666666664,0.974632337714583,1.0,0.0,14.0,
37821.1875,1.45984795027663,2.0,5.0,13.9,
37821.208333333336,7.77074431116108,1.0,30.0,14.6,
37821.229166666664,19.6766249321896,0.0,101.0,15.3,
37821.25,3.81470838916028,0.0,177.0,16.6,
37821.270833333336,-17.6642435848553,1.0,254.0,17.8,
37821.291666666664,-10.7397161148641,1.0,251.0,19.2,
37821.3125,-20.0075771586002,0.0,198.0,18.1,
37821.333333333336,-8.59769740387923,0.0,203.0,19.3,
37821.354166666664,-16.3314483786347,0.0,630.0,21.2,
37821.375,-15.3391641808764,0.0,693.0,22.1,
37821.395833333336,-24.5359284877403,0.0,714.0,21.7,
37821.416666666664,-34.7056170731183,0.0,757.0,22.0,
37821.4375,-30.3884622773659,0.0,707.0,22.7,
37821.458333333336,-35.4164591093974,0.0,648.0,22.7,
37821.479166666664,-45.2752566456675,0.0,741.0,22.7,
37821.5,-34.4260319971611,0.0,895.0,23.3,
37821.520833333336,-30.5448294321188,0.0,917.0,23.6,
37821.541666666664,-30.5982975307215,0.0,909.0,24.0,
37821.5625,-39.8528395071221,0.0,583.0,22.5,
37821.583333333336,-34.6956704693839,0.0,470.0,22.3,
37821.604166666664,-27.1285217732895,0.0,349.0,21.9,
37821.625,-25.4696410448481,0.0,516.0,22.5,
37821.645833333336,-33.3963427055676,0.0,661.0,22.8,
37821.666666666664,-31.5313228345309,0.0,603.0,22.8,
37821.6875,-26.5446962806645,0.0,462.0,22.5,
37821.708333333336,-20.9843291164746,0.0,358.0,22.7,
37821.729166666664,-17.018408526628,0.0,287.0,21.9,
37821.75,-11.6896429756276,0.0,232.0,21.9,
37821.770833333336,-8.28167973523072,0.0,109.0,21.3,
37821.791666666664,-0.790513558079525,1.0,51.0,20.7,
37821.8125,1.79127832662851,0.0,46.0,20.2,
37821.833333333336,-1.13074038519888,1.0,27.0,19.9,
37821.854166666664,1.77623809117133,0.0,0.0,19.4,
37821.875,5.21688828322755,1.0,0.0,18.9,
37821.895833333336,17.5177233111232,0.0,0.0,18.2,
37821.916666666664,4.90439598568514,0.0,0.0,17.4,
37821.9375,2.92666779398493,0.0,0.0,17.0,
37821.958333333336,1.01357148903219,0.0,0.0,16.6,
37821.979166666664,0.572836054868162,1.0,0.0,16.1,
37822.0,-0.171462399087373,1.0,0.0,15.6,
37822.020833333336,1.58161008259601,0.0,0.0,15.1,
37822.041666666664,-0.55858374246211,1.0,0.0,14.6,
37822.0625,-2.29378030978132,1.0,0.0,13.8,
37822.083333333336,-0.018244749776249,2.0,0.0,13.3,
37822.104166666664,1.0855001165366,1.0,0.0,13.7,
37822.125,-0.267855859385199,2.0,0.0,13.7,
37822.145833333336,3.33378999058055,1.0,0.0,13.3,
37822.166666666664,7.86921779322532,1.0,0.0,13.5,
37822.1875,3.64912426584903,1.0,6.0,13.7,
37822.208333333336,1.11759257488094,1.0,29.0,14.0,
37822.229166666664,4.37165286812041,0.0,103.0,14.7,
37822.25,3.51924104639162,1.0,186.0,15.6,
37822.270833333336,-6.08432153987508,1.0,233.0,16.3,
37822.291666666664,-6.31780740635148,0.0,230.0,16.2,
37822.3125,-12.0006773075278,0.0,333.0,17.3,
37822.333333333336,-24.487233902867,0.0,427.0,17.8,
37822.354166666664,-27.731804316944,0.0,527.0,18.1,
37822.375,-27.1581640923525,0.0,688.0,19.2,
37822.395833333336,-31.3329004337556,0.0,826.0,19.5,
37822.416666666664,-27.3891643639513,0.0,575.0,18.9,
37822.4375,-28.0592996254001,0.0,847.0,19.7,
37822.458333333336,-39.7302002678636,0.0,989.0,20.8,
37822.479166666664,-33.0194305926672,0.0,655.0,20.0,
37822.5,-40.3810414120756,0.0,741.0,19.5,
37822.520833333336,-42.1203257719338,0.0,607.0,19.6,
37822.541666666664,-39.9710633212123,0.0,682.0,20.3,
37822.5625,-38.3439697851115,0.0,743.0,20.6,
37822.583333333336,-36.2948708725044,0.0,738.0,19.8,
37822.604166666664,-27.5348589264196,0.0,742.0,20.0,
37822.625,-26.0187197474626,0.0,717.0,20.5,
37822.645833333336,-26.4656052077981,0.0,623.0,20.8,
37822.666666666664,-18.1362860822878,0.0,452.0,19.5,
37822.6875,-15.1605405482699,0.0,283.0,19.7,
37822.708333333336,-22.6901671918455,0.0,341.0,19.2,
37822.729166666664,-17.4715743275846,0.0,301.0,19.0,
37822.75,-14.9906271151539,0.0,235.0,19.1,
37822.770833333336,-12.1954382157122,0.0,155.0,18.6,
37822.791666666664,-3.675108319778,0.0,76.0,17.9,
37822.8125,1.50974254382936,1.0,35.0,17.5,
37822.833333333336,6.90735166609802,0.0,8.0,16.8,
37822.854166666664,8.22821146965627,0.0,0.0,16.2,
37822.875,5.93966888401581,0.0,0.0,15.1,
37822.895833333336,5.82899096355136,0.0,0.0,14.8,
37822.916666666664,4.37799399120121,0.0,0.0,14.4,
37822.9375,0.533065981297425,2.0,0.0,14.0,
37822.958333333336,2.56194969817006,0.0,0.0,13.7,
37822.979166666664,5.07206234859348,0.0,0.0,13.6,
37823.0,-1.30214953241359,1.0,0.0,13.1,
37823.020833333336,4.99314357636111,0.0,0.0,12.9,
37823.041666666664,3.62572769970472,0.0,0.0,13.2,
37823.0625,6.15297863371154,0.0,0.0,13.1,
37823.083333333336,4.42161801571987,0.0,0.0,13.3,
37823.104166666664,4.74001708823878,0.0,0.0,13.0,
37823.125,6.21590075961371,0.0,0.0,12.8,
37823.145833333336,3.46639839906841,1.0,0.0,13.0,
37823.166666666664,1.0800821218132,0.0,0.0,12.7,
37823.1875,2.54457832178042,0.0,6.0,12.9,
37823.208333333336,1.2390564540619,1.0,44.0,13.9,
37823.229166666664,1.22280898640768,1.0,104.0,14.5,
37823.25,-3.52450860162511,1.0,193.0,15.5,
37823.270833333336,-12.2151120184466,1.0,286.0,16.5,
37823.291666666664,-10.7316942642937,0.0,223.0,16.9,
37823.3125,-10.5962120911368,0.0,219.0,17.4,
37823.333333333336,-20.5521232454929,0.0,298.0,17.6,
37823.354166666664,-25.9836474698337,0.0,270.0,17.4,
37823.375,-21.043858694124,0.0,289.0,17.9,
37823.395833333336,-21.0331782120539,0.0,372.0,18.0,
37823.416666666664,-27.8083951402405,0.0,339.0,18.7,
37823.4375,-32.6007644888474,0.0,481.0,18.8,
37823.458333333336,-39.1946427705327,0.0,763.0,19.8,
37823.479166666664,-40.3694333675976,0.0,800.0,20.0,
37823.5,N/A,N/A,875.0,20.8,
37823.520833333336,N/A,N/A,921.0,20.8,
37823.541666666664,-35.4827823889072,0.0,849.0,20.8,
37823.5625,-32.3470242444991,0.0,886.0,20.7,
37823.583333333336,-28.75155639159,0.0,755.0,20.4,
37823.604166666664,-34.7746001147579,0.0,777.0,20.8,
37823.625,-28.7397374105711,0.0,719.0,21.0,
37823.645833333336,-27.9676120094798,0.0,629.0,20.5,
37823.666666666664,-29.4271906161768,0.0,382.0,19.9,
37823.6875,-26.5301847232211,0.0,429.0,20.2,
37823.708333333336,-24.1972520541759,0.0,471.0,19.4,
37823.729166666664,-16.1166468652889,0.0,270.0,18.8,
37823.75,-10.5929535183023,0.0,174.0,18.1,
37823.770833333336,-6.08503280380724,0.0,103.0,18.1,
37823.791666666664,-3.58243612855837,0.0,82.0,18.2,
37823.8125,-1.62266984405021,1.0,39.0,17.4,
37823.833333333336,-1.41438387888565,1.0,15.0,16.4,
37823.854166666664,2.40788587208533,0.0,0.0,15.8,
37823.875,2.45406178434515,0.0,0.0,15.2,
37823.895833333336,1.59302417894177,1.0,0.0,14.7,
37823.916666666664,6.01175489624391,0.0,0.0,14.1,
37823.9375,8.42689739106537,0.0,0.0,14.0,
37823.958333333336,6.69296198520976,0.0,0.0,14.0,
37823.979166666664,7.83173597590875,0.0,0.0,14.0,
37824.0,7.48162899053885,0.0,0.0,13.6,
37824.020833333336,8.24263180532495,0.0,0.0,13.9,
37824.041666666664,4.69564335569208,0.0,0.0,13.7,
37824.0625,4.39112942817912,0.0,0.0,13.9,
37824.083333333336,4.23325287730579,0.0,0.0,13.7,
37824.104166666664,3.30537073869455,0.0,0.0,13.8,
37824.125,1.47081200356156,0.0,0.0,14.2,
37824.145833333336,0.69824210146534,1.0,0.0,14.4,
37824.166666666664,0.615190452201516,1.0,0.0,14.1,
37824.1875,5.13634742452964,0.0,0.0,14.2,
37824.208333333336,14.5934587470891,0.0,37.0,14.5,
37824.229166666664,0.861508843766195,0.0,93.0,14.9,
37824.25,-3.52473801918378,0.0,152.0,15.6,
37824.270833333336,-13.7033563334572,0.0,325.0,16.5,
37824.291666666664,-13.6226716894106,0.0,206.0,16.6,
37824.3125,-15.8511576294342,0.0,316.0,17.9,
37824.333333333336,-15.2437732627739,0.0,263.0,18.4,
37824.354166666664,-16.766584801926,0.0,298.0,17.9,
37824.375,-22.1353811696267,0.0,532.0,19.3,
37824.395833333336,-30.9853317306344,0.0,732.0,19.2,
37824.416666666664,-30.8576474295255,0.0,568.0,20.0,
37824.4375,-25.1078340474164,0.0,462.0,20.3,
37824.458333333336,-30.6514165903412,0.0,384.0,18.9,
37824.479166666664,-15.1300011414019,0.0,576.0,20.1,
37824.5,-23.6212745615445,0.0,183.0,19.2,
37824.520833333336,-5.53904056495133,0.0,57.0,17.4,
37824.541666666664,-8.92102947777451,0.0,312.0,19.3,
37824.5625,-16.1138271021125,0.0,279.0,20.0,
37824.583333333336,-30.7083314907722,0.0,655.0,20.6,
37824.604166666664,-26.7858344257004,0.0,179.0,19.2,
37824.625,-11.9449352508912,0.0,230.0,19.3,
37824.645833333336,-13.4523852934418,0.0,210.0,19.7,
37824.666666666664,-12.0892617629563,0.0,138.0,19.3,
37824.6875,-6.72451399072833,0.0,85.0,18.6,
37824.708333333336,-10.7677114627359,0.0,333.0,20.4,
37824.729166666664,-18.0055558597094,0.0,266.0,19.6,
37824.75,-13.8746700501409,0.0,150.0,19.3,
37824.770833333336,-7.33124551185771,0.0,91.0,18.8,
37824.791666666664,-3.17767837584035,0.0,50.0,18.4,
37824.8125,-1.76192562438748,0.0,40.0,17.9,
37824.833333333336,0.217930900737104,2.0,11.0,17.0,
37824.854166666664,2.02378164689855,0.0,0.0,16.6,
37824.875,3.57027102839944,0.0,0.0,15.8,
37824.895833333336,6.311208426798,0.0,0.0,15.4,
37824.916666666664,5.52460372615614,0.0,0.0,15.3,
37824.9375,3.63984184273062,0.0,0.0,15.0,
37824.958333333336,10.373920695136,0.0,0.0,15.0,
37824.979166666664,2.31625433583509,2.0,0.0,14.0,
37825.0,7.14049336142302,0.0,0.0,13.4,
37825.020833333336,17.8013016018186,1.0,0.0,14.0,
37825.041666666664,3.83654580711048,0.0,0.0,13.6,
37825.0625,-2.19571891745022,1.0,0.0,13.6,
37825.083333333336,0.476825074407148,1.0,0.0,13.7,
37825.104166666664,-0.800606778680364,1.0,0.0,14.0,
37825.125,3.05223597876785,1.0,0.0,14.4,
37825.145833333336,-3.38898142110313,0.0,0.0,14.5,
37825.166666666664,5.53462127393883,0.0,0.0,14.7,
37825.1875,3.03889835415293,1.0,0.0,14.9,
37825.208333333336,1.05648742658138,0.0,13.0,15.0,
37825.229166666664,0.870188575746964,1.0,19.0,14.9,
37825.25,0.708358883064823,0.0,29.0,15.0,
37825.270833333336,-0.971538392380582,1.0,42.0,15.2,
37825.291666666664,-0.896572012783839,2.0,101.0,15.9,
37825.3125,-8.40529036363417,0.0,115.0,16.1,
37825.333333333336,-4.36319617673914,0.0,120.0,16.5,
37825.354166666664,-22.0649909000847,0.0,359.0,17.3,
37825.375,-13.3347022040166,0.0,100.0,16.6,
37825.395833333336,-3.34765738914842,0.0,120.0,16.7,
37825.416666666664,-11.2056039631514,0.0,228.0,17.5,
37825.4375,-32.1670637718226,0.0,519.0,17.8,
37825.458333333336,-23.5294616308754,0.0,183.0,17.9,
37825.479166666664,-19.1388166984726,0.0,638.0,19.4,
37825.5,-30.7142059143872,0.0,535.0,20.6,
37825.520833333336,-30.3806266271057,0.0,808.0,19.6,
37825.541666666664,-30.0233416454439,0.0,485.0,19.8,
37825.5625,-35.3182944200897,0.0,688.0,20.1,
37825.583333333336,-31.4735886122325,0.0,617.0,19.8,
37825.604166666664,-35.6806759979438,0.0,503.0,20.3,
37825.625,-31.1669773474414,0.0,434.0,19.3,
37825.645833333336,-23.6399826141947,0.0,370.0,19.2,
37825.666666666664,-27.5481650542126,0.0,331.0,18.8,
37825.6875,-19.8624402889178,0.0,209.0,18.9,
37825.708333333336,-14.4827699515469,0.0,151.0,18.4,
37825.729166666664,-7.62809129378995,0.0,111.0,18.0,
37825.75,1.68364743702818,1.0,57.0,17.5,
37825.770833333336,1.60218837361999,0.0,72.0,17.7,
37825.791666666664,1.66525557989694,0.0,34.0,16.7,
37825.8125,6.91633844941244,0.0,14.0,15.6,
37825.833333333336,N/A,N/A,0.0,15.5,
37825.854166666664,N/A,N/A,0.0,15.2,
37825.875,N/A,N/A,0.0,15.3,
37825.895833333336,N/A,N/A,0.0,15.3,
37825.916666666664,N/A,N/A,0.0,15.4,
37825.9375,N/A,N/A,0.0,15.5,
37825.958333333336,N/A,N/A,0.0,15.6,
37825.979166666664,N/A,N/A,0.0,15.6,
37826.0,N/A,N/A,0.0,15.6,
37826.020833333336,N/A,N/A,0.0,15.0,
37826.041666666664,N/A,N/A,0.0,14.5,
37826.0625,N/A,N/A,0.0,14.4,
37826.083333333336,N/A,N/A,0.0,14.3,
37826.104166666664,N/A,N/A,0.0,14.2,
37826.125,N/A,N/A,0.0,14.1,
37826.145833333336,N/A,N/A,0.0,14.1,
37826.166666666664,N/A,N/A,0.0,14.0,
37826.1875,N/A,N/A,0.0,13.5,
37826.208333333336,N/A,N/A,17.0,13.6,
37826.229166666664,N/A,N/A,57.0,13.7,
37826.25,N/A,N/A,129.0,14.1,
37826.270833333336,N/A,N/A,283.0,15.3,
37826.291666666664,N/A,N/A,232.0,15.3,
37826.3125,N/A,N/A,203.0,15.3,
37826.333333333336,N/A,N/A,183.0,15.6,
37826.354166666664,N/A,N/A,227.0,16.2,
37826.375,N/A,N/A,222.0,16.3,
37826.395833333336,N/A,N/A,379.0,16.6,
37826.416666666664,N/A,N/A,384.0,17.0,
37826.4375,N/A,N/A,687.0,18.9,
37826.458333333336,N/A,N/A,578.0,18.3,
37826.479166666664,N/A,N/A,524.0,18.0,
37826.5,N/A,N/A,453.0,18.6,
37826.520833333336,N/A,N/A,769.0,19.6,
37826.541666666664,N/A,N/A,680.0,19.5,
37826.5625,N/A,N/A,617.0,19.6,
37826.583333333336,N/A,N/A,391.0,18.8,
37826.604166666664,N/A,N/A,532.0,20.4,
37826.625,N/A,N/A,476.0,20.8,
37826.645833333336,N/A,N/A,424.0,20.2,
37826.666666666664,N/A,N/A,261.0,19.3,
37826.6875,N/A,N/A,352.0,19.2,
37826.708333333336,N/A,N/A,297.0,18.7,
37826.729166666664,N/A,N/A,159.0,18.3,
37826.75,N/A,N/A,32.0,15.8,
37826.770833333336,N/A,N/A,47.0,15.9,
37826.791666666664,N/A,N/A,29.0,16.1,
37826.8125,N/A,N/A,28.0,16.4,
37826.833333333336,N/A,N/A,15.0,16.1,
37826.854166666664,N/A,N/A,0.0,15.8,
37826.875,N/A,N/A,0.0,15.5,
37826.895833333336,N/A,N/A,0.0,15.5,
37826.916666666664,N/A,N/A,0.0,15.3,
37826.9375,N/A,N/A,0.0,15.4,
37826.958333333336,N/A,N/A,0.0,15.6,
37826.979166666664,N/A,N/A,0.0,15.7,
37827.0,N/A,N/A,0.0,15.2,
37827.020833333336,N/A,N/A,0.0,15.5,
37827.041666666664,N/A,N/A,0.0,15.5,
37827.0625,N/A,N/A,0.0,15.4,
37827.083333333336,N/A,N/A,0.0,15.5,
37827.104166666664,N/A,N/A,0.0,14.8,
37827.125,N/A,N/A,0.0,14.6,
37827.145833333336,N/A,N/A,0.0,14.4,
37827.166666666664,N/A,N/A,0.0,14.5,
37827.1875,N/A,N/A,0.0,14.4,
37827.208333333336,N/A,N/A,8.0,14.9,
37827.229166666664,N/A,N/A,30.0,15.2,
37827.25,N/A,N/A,26.0,15.3,
37827.270833333336,N/A,N/A,21.0,15.0,
37827.291666666664,N/A,N/A,44.0,15.1,
37827.3125,N/A,N/A,70.0,15.2,
37827.333333333336,N/A,N/A,86.0,15.2,
37827.354166666664,N/A,N/A,128.0,15.2,
37827.375,N/A,N/A,54.0,14.7,
37827.395833333336,N/A,N/A,85.0,14.6,
37827.416666666664,N/A,N/A,82.0,14.7,
37827.4375,N/A,N/A,114.0,15.0,
37827.458333333336,N/A,N/A,81.0,15.0,
37827.479166666664,N/A,N/A,121.0,15.4,
37827.5,N/A,N/A,129.0,15.3,
37827.520833333336,N/A,N/A,149.0,15.7,
37827.541666666664,N/A,N/A,142.0,16.6,
37827.5625,N/A,N/A,413.0,17.3,
37827.583333333336,N/A,N/A,227.0,17.6,
37827.604166666664,-21.4884417519578,0.0,258.0,18.1,
37827.625,-21.2746073346864,0.0,309.0,18.8,
